time,model_variety,bug_performance
0.008726400000000467,7,9.1552734e-05
0.01683840000001169,7,0.0
0.010431500000009919,8,3.8146973e-06
0.011083700000000363,11,2.2411346e-05
0.02884939999998437,9,3.8146973e-06
0.0008412999999904969,5,0.0
0.016697299999975712,9,0.0001373291
0.012677100000018982,8,9.1552734e-05
0.007440300000013167,4,0.0
0.024040200000001732,9,1.1444092e-05
0.021947500000010223,10,0.00022506714
0.006464300000004641,9,6.198883e-05
0.0038352999999915482,5,2.527237e-05
0.01256349999999884,9,5.722046e-06
0.030685400000010077,8,0.00018310547
0.01670590000000516,8,6.484985e-05
0.012913499999996247,8,7.6293945e-05
0.0076075000000059845,9,3.0517578e-05
0.027227199999998675,6,0.0
0.008195000000000618,8,0.0
0.010371800000001485,7,0.0
0.007590399999997999,8,6.2942505e-05
0.006237299999980905,6,0.0
0.010930099999995946,8,0.0
0.0025898000000097454,8,2.2888184e-05
0.010270999999988817,7,8.773804e-05
0.010375299999992649,9,5.340576e-05
0.013174499999990985,6,1.9073486e-06
0.0058989999999994325,7,0.0
0.012037600000013526,8,1.2874603e-05
0.005750800000015488,7,6.866455e-05
0.01097820000001093,7,0.0
0.006330599999984088,6,5.722046e-06
0.015734400000013693,9,0.00019836426
0.011587600000012799,6,1.001358e-05
0.005201900000002979,7,3.8146973e-06
0.009704299999981458,7,0.0
0.016293799999999692,9,0.0
0.01322719999998867,11,9.1552734e-05
0.004620700000003808,7,1.66893e-05
0.0056723000000147294,7,0.0
0.005248599999987391,7,1.0967255e-05
0.01355940000001965,8,1.5258789e-05
0.0070735000000183845,10,0.0
0.01025809999998728,7,2.861023e-06
0.002954400000021451,7,0.0
0.012210400000014943,9,7.6293945e-05
0.00814049999999611,9,0.0029296875
0.002612400000003845,6,4.7683716e-06
0.008592700000008335,6,3.8146973e-06
0.010210000000000719,9,6.1035156e-05
0.007607799999988174,9,2.7656555e-05
0.004470299999979943,7,0.0
0.021213299999999435,9,1.5258789e-05
0.013751399999989644,8,3.8146973e-06
0.015727199999986397,9,5.9604645e-08
0.013735900000000356,8,6.1035156e-05
0.016577500000011014,9,0.0
0.008680300000008856,7,0.0
0.01612360000001445,7,0.0
0.009393299999999272,6,9.918213e-05
0.016532600000005004,9,6.1035156e-05
0.00766219999999862,7,2.2888184e-05
0.030705699999998615,9,0.0
0.01173090000000343,8,0.0
0.010839400000008936,9,9.1552734e-05
0.010275400000011814,7,0.0
0.0062039000000027045,8,0.0
0.011079500000022335,11,2.0503998e-05
0.004572499999994761,6,2.1457672e-05
0.00827699999999254,6,0.0
0.008372299999990673,9,2.2888184e-05
0.013397799999978588,7,0.0
0.010105000000010023,9,0.0005221367
0.019995300000005045,11,4.196167e-05
0.013230999999990445,8,0.00012207031
0.006061200000004874,6,5.722046e-06
0.013492400000018279,9,6.1035156e-05
0.016356300000012425,9,3.8146973e-06
0.02282329999999888,9,0.0016174316
0.03605959999998731,7,0.0
0.03267679999999018,8,0.00015258789
0.016314300000004778,7,0.0
0.005265400000013187,5,2.5749207e-05
0.013381600000002436,4,0.0
0.007299899999992476,7,0.0
0.018700800000004847,9,2.026558e-05
0.009288099999992028,6,0.0
0.024791300000003957,8,6.1035156e-05
0.008026199999989103,9,2.861023e-06
0.023301699999990433,9,1.2397766e-05
0.0035243000000093616,8,1.1920929e-07
0.0062883999999883144,6,0.0
0.00590769999999452,6,2.861023e-06
0.0065587999999934254,7,1.859665e-05
0.015098200000011275,8,0.0
0.0034689000000014403,5,1.1920929e-07
0.010365600000000086,9,4.863739e-05
0.01480029999999033,9,4.7683716e-05
0.008746700000017427,7,0.000102996826
0.008496300000018664,8,6.1035156e-05
0.02161040000001435,8,0.00018310547
0.01290339999999901,7,0.0
0.009402399999999034,8,0.0
0.014461999999980435,9,9.059906e-06
0.008856899999983625,8,0.0
0.0058884000000034575,7,5.722046e-06
0.012058300000006739,7,1.1920929e-07
0.008058900000008862,6,1.335144e-05
0.0072336000000063905,8,2.861023e-06
0.013891099999995049,6,2.861023e-06
0.014262300000012829,8,0.0
0.008946199999996907,6,0.0
0.009176300000007132,6,6.341934e-05
0.013724299999978484,9,3.33786e-05
